Predicted	Actual
0.003771516868435799	0.004174203422846807
0.003771516868435799	0.004174203422846807
0.002258904084587704	0.004035063308751913
0.003405259736868933	0.0037567830805621256
0.003405259736868933	0.0037567830805621256
0.003445572091961639	0.0037567830805621256
0.0022250195075984246	0.003617642966467233
0.00321177672541013	0.003617642966467233
0.003771516868435799	0.003478502852372339
0.002258904084587704	0.003478502852372339
0.003445572091961639	0.003339362738277445
0.0013286732091555005	0.003200222624182552
0.003771516868435799	0.003200222624182552
0.0012883808573537934	0.0030610825100876584
0.00321177672541013	0.0030610825100876584
0.00265760560696418	0.0030610825100876584
0.0014913869325575081	0.002921942395992765
0.0020128476031363125	0.002921942395992765
0.0017032897918428636	0.002782802281897871
0.0017032897918428636	0.002643662167802977
0.0013050726652669437	0.002643662167802977
0.0016787296238925085	0.002643662167802977
0.00265760560696418	0.002643662167802977
0.0020309343335042328	0.002504522053708084
0.0020829908316290224	0.002504522053708084
0.002083878311381429	0.002504522053708084
0.0022309678960831256	0.002365381939613191
0.0016787296238925085	0.002365381939613191
0.001479461954775405	0.002365381939613191
0.0024298441336686027	0.002365381939613191
0.002445998067253487	0.002365381939613191
0.0020128476031363125	0.002226241825518297
0.002083878311381429	0.002226241825518297
0.0015630298411425578	0.002226241825518297
0.0015707705463047054	0.0020871017114234033
0.002083878311381429	0.0020871017114234033
0.0020309343335042328	0.0020871017114234033
0.003445572091961639	0.0020871017114234033
0.0015052529141013297	0.0020871017114234033
0.00265760560696418	0.0019479615973285094
0.0022309678960831256	0.0019479615973285094
0.0015707705463047054	0.0019479615973285094
0.0016787296238925085	0.0019479615973285094
0.0020724708214205616	0.0019479615973285094
0.002258904084587704	0.0019479615973285094
0.0015630298411425578	0.0018088214832336165
0.0012801485078787127	0.0018088214832336165
0.002258904084587704	0.0018088214832336165
0.0012801485078787127	0.0018088214832336165
0.0019879234457480816	0.0018088214832336165
0.00321177672541013	0.0018088214832336165
0.001613940101453908	0.0018088214832336165
0.0024298441336686027	0.0018088214832336165
0.0019556753362221704	0.0016696813691387227
0.0020309343335042328	0.0016696813691387227
0.0011608036977154722	0.0016696813691387227
0.002083878311381429	0.0016696813691387227
0.0022250195075984246	0.0016696813691387227
0.00414899339512717	0.0016696813691387227
0.001961802494244407	0.0016696813691387227
0.0016787296238925085	0.0016696813691387227
0.002262765081189844	0.0016696813691387227
0.001532143450336899	0.0015305412550438292
0.0013800533587508188	0.0015305412550438292
0.001984001452275996	0.0015305412550438292
0.0016787296238925085	0.0015305412550438292
0.001613940101453908	0.0015305412550438292
0.0012801485078787127	0.0015305412550438292
0.0010071519396656486	0.0015305412550438292
0.0019556753362221704	0.0015305412550438292
0.003771516868435799	0.0013914011409489355
0.0014034757265458512	0.0013914011409489355
0.0012424405180615685	0.0013914011409489355
0.0011608036977154722	0.0013914011409489355
0.0011608036977154722	0.0013914011409489355
0.001490167445354065	0.0013914011409489355
0.0009644830211060567	0.0013914011409489355
0.001020385924464025	0.0013914011409489355
0.0020724708214205616	0.0013914011409489355
0.0014034757265458512	0.0013914011409489355
0.0017522673555495987	0.0013914011409489355
0.0016304311423433015	0.0013914011409489355
0.001479461954775405	0.0013914011409489355
0.001488412446898547	0.001252261026854042
0.002118231156267872	0.001252261026854042
0.0016872200904726497	0.001252261026854042
0.00321177672541013	0.001252261026854042
0.0014034757265458512	0.001252261026854042
0.0005788175189756059	0.001252261026854042
0.0027748161767636855	0.0011131209127591484
0.0005788175189756059	0.0011131209127591484
0.0016932766715394094	0.0011131209127591484
0.003771516868435799	0.0011131209127591484
0.0013330710263234637	0.0011131209127591484
0.002258904084587704	0.0011131209127591484
0.0012709356021257993	0.0011131209127591484
0.0018948695035366824	0.0011131209127591484
0.0013154065632116749	0.0011131209127591484
0.002258904084587704	0.0011131209127591484
0.0013392499118476773	0.0011131209127591484
0.0014808659535398192	0.0011131209127591484
0.0017032897918428636	0.0009739807986642547
0.0010071519396656486	0.0009739807986642547
0.001064875357019672	0.0009739807986642547
0.0018948695035366824	0.0009739807986642547
0.0016993095421937547	0.0009739807986642547
0.0010984287236554284	0.0009739807986642547
0.001495947639435124	0.0009739807986642547
