Predicted	Actual
0.0020251023876836395	0.0046391752577319605
0.002952713391138881	0.004123711340206186
0.003340516638375566	0.003994845360824742
0.0012343371123769804	0.0037371134020618563
0.0019899760296953443	0.0036082474226804134
0.002594392486530689	0.0036082474226804134
0.0031055447297597683	0.0034793814432989693
0.0025253455982767988	0.0034793814432989693
0.0025253455982767988	0.0033505154639175256
0.0020687019425687306	0.0032216494845360823
0.0017276619530130883	0.0032216494845360823
0.0033907305014519292	0.003092783505154639
0.002594392486530689	0.0027061855670103088
0.0034349205680253886	0.0027061855670103088
0.002705110690942661	0.0027061855670103088
0.0012234269007183407	0.002448453608247423
0.0021608907607452697	0.002448453608247423
0.0022901971202844594	0.0023195876288659802
0.001726296211957818	0.0023195876288659802
0.0020309316934395446	0.0023195876288659802
0.002969996262370823	0.0023195876288659802
0.002737358945031043	0.0023195876288659802
0.002594392486530689	0.002190721649484536
0.0020687019425687306	0.002190721649484536
0.0021038259460760362	0.002190721649484536
0.0022782060363342087	0.002190721649484536
0.002594392486530689	0.002061855670103093
0.001726296211957818	0.002061855670103093
0.0020687019425687306	0.002061855670103093
0.0019358076739338817	0.002061855670103093
0.001747677073175019	0.002061855670103093
0.0021038259460760362	0.0019329896907216496
0.003151561676832943	0.0019329896907216496
0.002372305635608617	0.0019329896907216496
0.0022360338588678975	0.0018041237113402067
0.001727444827854167	0.0018041237113402067
0.001726296211957818	0.0018041237113402067
0.001790032112266841	0.0016752577319587628
0.0020200213092754936	0.0016752577319587628
0.0016849513005464014	0.0016752577319587628
0.002372305635608617	0.0016752577319587628
0.0020442931591037193	0.0016752577319587628
0.0018521556290805432	0.0016752577319587628
0.001726296211957818	0.0015463917525773195
0.001790032112266841	0.0015463917525773195
0.002067103697986355	0.0015463917525773195
0.0019223885820441968	0.0015463917525773195
0.002017507091606293	0.0015463917525773195
0.0015283902970584446	0.0015463917525773195
0.0021243510341060817	0.0014175257731958762
0.0018126893587096587	0.0014175257731958762
0.001534291769846324	0.0014175257731958762
0.0016295060843823307	0.0014175257731958762
0.0018521556290805432	0.0014175257731958762
0.001726296211957818	0.0014175257731958762
0.001726296211957818	0.0014175257731958762
0.0019733649921099264	0.0014175257731958762
0.002287243651429782	0.001288659793814433
0.0011705124849055483	0.001288659793814433
0.001726296211957818	0.001288659793814433
0.0017235756683883986	0.001288659793814433
0.002310544895497396	0.001288659793814433
0.0015283902970584446	0.001288659793814433
0.0013941611339411877	0.001288659793814433
0.0018521556290805432	0.001288659793814433
0.001726296211957818	0.001288659793814433
0.0021040146463953387	0.001288659793814433
0.001955129608790353	0.001288659793814433
0.0019197763213511417	0.001288659793814433
0.0022186419692684922	0.0011597938144329895
0.0018642043256075205	0.0011597938144329895
0.0018689181260701253	0.0011597938144329895
0.0018567174830461692	0.0011597938144329895
0.002168644802808699	0.0011597938144329895
0.0019432972162537802	0.0011597938144329895
0.0020451208690148324	0.0011597938144329895
0.0018521556290805432	0.0011597938144329895
0.0030857272265955088	0.0011597938144329895
0.0027946385559232964	0.0011597938144329895
0.0016634439261279511	0.0010309278350515462
0.0016083090944571724	0.0010309278350515462
0.0019673979771050953	0.0010309278350515462
