Predicted	Actual
0.0017025089605734723	0.006056701030927835
0.0029086892488954345	0.0054123711340206175
0.0029086892488954345	0.005154639175257732
0.0017025089605734723	0.004510309278350515
0.0037628865979381448	0.003994845360824742
0.0037628865979381448	0.0034793814432989693
0.0017025089605734723	0.0034793814432989693
0.00313573883161512	0.0033505154639175256
0.0017025089605734723	0.0033505154639175256
0.0017025089605734723	0.0032216494845360823
0.0029086892488954345	0.0032216494845360823
0.0017025089605734723	0.002963917525773196
0.0017025089605734723	0.0028350515463917525
0.0017025089605734723	0.0027061855670103088
0.0027255154639175263	0.0027061855670103088
0.0037628865979381448	0.0027061855670103088
0.0017025089605734723	0.0027061855670103088
0.0027255154639175263	0.0027061855670103088
0.0017025089605734723	0.0027061855670103088
0.0017025089605734723	0.0027061855670103088
0.0017025089605734723	0.002448453608247423
0.0017025089605734723	0.002448453608247423
0.0020819909793814437	0.002448453608247423
0.00273379970544919	0.002448453608247423
0.003694158075601375	0.0023195876288659802
0.00273379970544919	0.0023195876288659802
0.0017025089605734723	0.002190721649484536
0.0027255154639175263	0.002190721649484536
0.0017025089605734723	0.002190721649484536
0.0017025089605734723	0.002190721649484536
0.0017025089605734723	0.002190721649484536
0.0017025089605734723	0.002190721649484536
0.0017025089605734723	0.002061855670103093
0.0017025089605734723	0.002061855670103093
0.00313573883161512	0.002061855670103093
0.0017025089605734723	0.002061855670103093
0.0017025089605734723	0.0019329896907216496
0.0017025089605734723	0.0019329896907216496
0.0017025089605734723	0.0019329896907216496
0.0017025089605734723	0.0019329896907216496
0.0017025089605734723	0.0019329896907216496
0.0017025089605734723	0.0019329896907216496
0.0017025089605734723	0.0019329896907216496
0.0027255154639175263	0.0018041237113402067
0.0017025089605734723	0.0018041237113402067
0.0020819909793814437	0.0018041237113402067
0.0017025089605734723	0.0018041237113402067
0.0017025089605734723	0.0018041237113402067
0.0027255154639175263	0.0018041237113402067
0.0017025089605734723	0.0018041237113402067
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0016752577319587628
0.0017025089605734723	0.0015463917525773195
0.0027255154639175263	0.0015463917525773195
0.0017025089605734723	0.0015463917525773195
0.0017025089605734723	0.0015463917525773195
0.0017025089605734723	0.0015463917525773195
0.0017025089605734723	0.0015463917525773195
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0017025089605734723	0.0014175257731958762
0.0020819909793814437	0.001288659793814433
0.0017025089605734723	0.001288659793814433
0.0020819909793814437	0.001288659793814433
0.0017025089605734723	0.001288659793814433
0.0017025089605734723	0.001288659793814433
0.0017025089605734723	0.001288659793814433
0.0017025089605734723	0.001288659793814433
0.0017025089605734723	0.001288659793814433
0.0017025089605734723	0.001288659793814433
0.0037371134020618563	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0020819909793814437	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0020819909793814437	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0017025089605734723	0.0011597938144329895
0.0017025089605734723	0.0010309278350515462
